date,label,risk_multiplier,rain_anom_30d,dry_frac_30d
2026-07-07,euphoric,0.765,0.2368,0.0333
2026-07-08,euphoric,0.765,0.313,0.0333
2026-07-09,euphoric,0.765,0.2681,0.0333
2026-07-10,euphoric,0.765,0.2412,0.0333
2026-07-13,euphoric,0.765,0.3265,0.0333
2026-07-14,euphoric,0.765,0.3019,0.0333
2026-07-15,euphoric,0.765,0.3891,0.0333
2026-07-16,euphoric,0.765,0.3223,0.0333
2026-07-17,euphoric,0.765,0.31,0.0333
2026-07-20,euphoric,0.765,0.31,0.0333
2026-07-21,euphoric,0.765,0.31,0.0333
2026-07-22,euphoric,0.765,0.31,0.0333
2026-07-23,euphoric,0.765,0.31,0.0333
